SYMBOL	ENTREZID	Ctrl.1	Ctrl.2	Ctrl.3	Ctrl.4	Ctrl.5	Ctrl.6	Tissue (HPA)	Cell type (HPA)	Level (HPA)	Reliability (HPA)
MRPL48P1	221717	0.153196	0	0.112554	0.124304	0	0.0887193	NA	NA	NA	NA
MRPL49	740	43.3162	30.6107	34.8037	29.4399	31.4816	28.0109	NA	NA	NA	NA
MRPL50	54534	19.3494	19.194	13.4778	13.711	16.3424	15.9579	cerebral-cortex	glial-cells	Medium	Approved
MRPL50P2	359749	0.474377	0	0.174263	0	0	0.274722	NA	NA	NA	NA
MRPL51	51258	90.6363	90.8644	73.5519	67.1019	98.4128	96.2871	NA	NA	NA	NA
MRPL51P2	343819	0.760739	0	1.11784	0.617265	0	0.88112	NA	NA	NA	NA
MRPL52	122704	138.927	95.8876	91.8263	51.6538	87.8154	95.1861	cerebral-cortex	glial-cells	Medium	Approved
MRPL53	116540	121.288	102.436	56.0864	71.9377	91.4352	117.554	NA	NA	NA	NA
MRPL53P1	359752	0	0	1.22299	1.35098	0.726815	1.28549	NA	NA	NA	NA
MRPL54	116541	23.3635	20.7462	24.4848	28.1849	25.7038	23.1103	NA	NA	NA	NA
MRPL55	128308	59.3307	75.8881	52.4715	59.1275	58.7651	69.2256	cerebral-cortex	glial-cells	Medium	Supported
MRPL9	65005	70.262	69.5499	70.196	59.0253	71.1276	84.7189	cerebral-cortex	glial-cells	Low	Approved
MRPL9P1	137290	0	0.0845887	0.713111	0.131245	0.0706138	0.0936734	NA	NA	NA	NA
MRPS10	55173	16.1594	15.1674	11.6672	12.5171	16.1507	15.3411	cerebral-cortex	glial-cells	Medium	Supported
MRPS10P2	359802	0.369933	0.193456	0.271892	0	0.484846	0.21462	NA	NA	NA	NA
MRPS11	64963	32.6254	28.286	28.8533	28.6854	28.1516	26.4466	NA	NA	NA	NA
MRPS12	6183	14.5504	15.3254	12.7563	10.1807	15.6135	15.7511	NA	NA	NA	NA
MRPS14	63931	21.7578	22.5133	22.3525	18.0305	27.0923	23.1693	NA	NA	NA	NA
MRPS15	64960	41.6878	39.9935	29.5437	28.9561	37.8103	38.6979	cerebral-cortex	glial-cells	Low	Supported
MRPS16	51021	37.0127	32.2538	33.4456	28.1465	31.4704	33.0892	cerebral-cortex	glial-cells	Low	Supported
MRPS18A	55168	36.7159	31.2535	63.3335	31.7657	47.2793	29.8424	NA	NA	NA	NA
MRPS18AP1	359761	1.33785	0.95899	2.90176	1.69912	0.998151	1.80844	NA	NA	NA	NA
MRPS18C	51023	33.819	37.9605	37.5801	27.3564	34.2387	41.9954	NA	NA	NA	NA
MRPS2	51116	18.5189	20.9643	22.7521	13.4106	19.911	16.1975	NA	NA	NA	NA
MRPS21	54460	14.4356	13.4691	6.25042	4.7484	8.22573	9.23967	NA	NA	NA	NA
MRPS21P3	359767	0.943968	2.46827	6.24182	6.89343	2.47257	4.37371	NA	NA	NA	NA
MRPS22	56945	59.7033	50.3214	48.8218	45.1395	52.6739	52.2738	cerebral-cortex	glial-cells	Medium	Enhanced
MRPS23	51649	25.5424	24.558	20.2925	19.2938	24.4883	24.9146	NA	NA	NA	NA
MRPS24	64951	78.3204	63.6796	48.1044	51.2517	60.4963	57.1921	cerebral-cortex	glial-cells	Medium	Approved
MRPS25	64432	21.5967	23.6723	24.9647	23.2756	21.772	26.4321	cerebral-cortex	glial-cells	Low	Approved
MRPS26	64949	35.978	36.6515	32.3542	29.0174	37.8526	28.6281	cerebral-cortex	glial-cells	Medium	Supported
MRPS27	23107	67.703	56.0768	43.3669	52.927	59.0598	63.1036	NA	NA	NA	NA
MRPS28	28957	31.1177	31.7899	33.2092	27.7959	43.9498	39.135	cerebral-cortex	glial-cells	Low	Approved
MRPS30	10884	31.1131	34.0232	33.2149	33.5938	32.6516	32.5297	cerebral-cortex	glial-cells	Medium	Approved
MRPS31	10240	17.5353	15.2664	11.1389	13.824	15.1271	14.4205	NA	NA	NA	NA
MRPS31P2	341757	0.420485	0.219895	0.463398	0.341182	0	0.243512	NA	NA	NA	NA
MRPS31P4	100885866	5.96505	3.17384	5.5479	8.37863	7.85173	9.2211	NA	NA	NA	NA
MRPS31P5	100887750	7.57229	10.7147	11.1155	14.0874	9.70978	7.55901	NA	NA	NA	NA
MRPS33	51650	30.3898	29.0842	26.1145	22.8163	33.9543	25.5315	NA	NA	NA	NA
MRPS34	65993	81.1326	72.248	54.9923	52.5423	65.9147	70.7957	NA	NA	NA	NA
MRPS35	60488	53.9865	49.7553	34.8881	40.9035	41.7025	50.2653	cerebral-cortex	glial-cells	Medium	Supported
MRPS36	92259	3.30226	2.7631	3.85403	1.60767	8.02659	4.2073	cerebral-cortex	glial-cells	Medium	Supported
MRPS36P1	347705	6.11257	1.59831	2.24546	1.48793	1.60111	1.41598	NA	NA	NA	NA
MRPS5	64969	42.1518	40.7929	29.9287	35.3373	35.8494	34.3944	NA	NA	NA	NA
MRPS6	64968	28.4473	22.1768	24.62	20.9989	35.9205	42.282	cerebral-cortex	glial-cells	Medium	Supported
MRPS6P2	359781	0	0	0.867693	1.59712	0	0.683949	NA	NA	NA	NA
MRPS7	51081	45.3793	48.8535	44.6206	33.5217	51.8898	53.0606	cerebral-cortex	glial-cells	Medium	Supported
MRPS9	64965	18.8515	22.1093	15.2071	14.4235	18.9589	16.4092	cerebral-cortex	glial-cells	Low	Supported
MRRF	92399	9.78956	10.0531	9.14315	9.44965	10.6357	11.0693	cerebral-cortex	glial-cells	Medium	Supported
MRRFP1	286423	0.226653	0.177793	0.0832613	0	0.049473	0.590667	NA	NA	NA	NA
MRS2	57380	15.9459	15.1331	13.9278	13.0927	17.3313	14.2997	NA	NA	NA	NA
MRS2P2	729633	0	0.0348466	0.244769	0.324385	0.203621	0.308702	NA	NA	NA	NA
MRTO4	51154	16.787	19.079	19.7525	15.8741	17.1474	20.0964	NA	NA	NA	NA
MRVI1	10335	5.17834	3.50349	2.98253	2.13756	8.38917	9.9037	NA	NA	NA	NA
MRVI1-AS1	100129827	0.278791	0.317586	0.167951	0.344382	0.641131	0.122897	NA	NA	NA	NA
MSANTD1	345222	0.455312	0.472423	0.347888	0.689365	0.352767	0.525365	NA	NA	NA	NA
MSANTD2	79684	7.23544	7.84104	8.88951	9.47848	6.59446	7.61622	cerebral-cortex	glial-cells	Medium	Approved
MSANTD3	91283	52.4369	49.485	40.454	46.7668	42.5497	41.3044	NA	NA	NA	NA
MSANTD4	84437	39.2475	37.2823	31.0527	30.1061	32.8947	30.7887	cerebral-cortex	glial-cells	Medium	Approved
MSC	9242	3.61776	1.32549	0.191515	0.333193	0.68341	0.301714	NA	NA	NA	NA
MSH2	4436	17.3127	22.2607	19.7617	20.3891	19.8608	19.2183	cerebral-cortex	glial-cells	High	Approved
MSH3	4437	11.0318	9.21608	10.6065	11.0744	12.5809	11.9769	NA	NA	NA	NA
MSH4	4438	0.282588	0.193252	0.175677	0.282206	0.199283	0.125887	NA	NA	NA	NA
MSH6	2956	85.8176	86.0169	72.0718	81.4832	62.5626	62.4002	cerebral-cortex	glial-cells	Medium	Enhanced
MSI1	4440	10.1357	17.6627	20.6645	26.1864	14.4569	24.5936	cerebral-cortex	glial-cells	Medium	Enhanced
MSI2	124540	96.6962	120.473	134.559	187.167	113.275	97.88	cerebral-cortex	glial-cells	High	Approved
MSL1	339287	63.4689	76.1303	69.9756	73.5044	65.4795	74.9292	NA	NA	NA	NA
MSL2	55167	7.92265	9.59733	9.44238	10.0054	7.61558	9.2832	NA	NA	NA	NA
MSL3	10943	27.333	21.4021	20.489	23.5872	21.9279	20.2864	NA	NA	NA	NA
MSL3P1	151507	3.31047	2.47488	2.30738	3.57956	1.99085	1.4648	NA	NA	NA	NA
MSMO1	6307	120.165	116.156	72.8422	87.9146	115.959	90.3294	cerebral-cortex	glial-cells	Low	Enhanced
MSMP	692094	1.98918	0.927108	1.55923	2.28988	3.55688	0.988121	NA	NA	NA	NA
MSN	4478	136.634	103.604	112.423	94.8595	160.498	117.658	cerebral-cortex	glial-cells	Low	Enhanced
MSNP1	4479	4.83064	4.73381	4.79607	3.49585	3.87573	4.36011	NA	NA	NA	NA
MSRA	4482	39.8613	37.6589	28.5993	56.1297	43.7692	42.4153	NA	NA	NA	NA
MSRB1	51734	10.7779	8.31456	6.87951	7.40144	10.2211	7.7242	cerebral-cortex	glial-cells	Low	Approved
MSRB2	22921	16.3337	17.6855	16.8696	13.2422	20.7263	14.8151	NA	NA	NA	NA
MSRB3	253827	1.78113	2.01676	3.898	3.29449	3.19944	1.70901	NA	NA	NA	NA
MSS51	118490	1.23064	1.20731	2.42391	1.718	0.974564	2.25347	NA	NA	NA	NA
MST1	4485	8.73414	12.3467	17.6596	12.1682	10.2799	6.27654	NA	NA	NA	NA
MST1P2	11209	0.317633	0.581563	0.801733	0.408074	0.32623	0.141438	NA	NA	NA	NA
MSTN	2660	0.101684	0.159525	0.298821	0.26814	0.277433	0.456361	NA	NA	NA	NA
MSTO1	55154	5.0486	4.25948	3.38541	4.43926	3.1921	4.49592	cerebral-cortex	glial-cells	Medium	Approved
MSTO2P	100129405	2.41363	1.85778	1.96399	2.05982	1.8613	3.87226	NA	NA	NA	NA
MSX1	4487	1.11173	1.61268	0.7323	3.54604	10.9942	9.45626	NA	NA	NA	NA
MSX2	4488	20.1861	9.73552	3.45536	0.94045	3.1241	15.7579	NA	NA	NA	NA
MT1E	4493	20.1093	3.6816	26.577	13.8828	14.2778	3.49864	cerebral-cortex	glial-cells	High	Approved
MT1F	4494	7.2595	2.67413	15.4206	6.27299	5.89555	1.62059	NA	NA	NA	NA
MT1G	4495	0.979551	1.36625	1.19959	0.529583	0.427203	0.377627	NA	NA	NA	NA
MT1M	4499	0.212214	0.0554893	2.24812	0.516572	0.185287	0	NA	NA	NA	NA
MT1P3	140851	0	6.47498	14.2757	0	27.0262	0	NA	NA	NA	NA
MT1X	4501	13.9853	5.79957	16.7271	11.609	11.1961	8.06661	NA	NA	NA	NA
MT1XP1	645652	2.79196	13.1407	12.3076	11.327	24.377	8.08442	NA	NA	NA	NA
MT2A	4502	18.6289	8.8047	20.9707	10.3066	12.1773	4.84621	NA	NA	NA	NA
MT3	4504	1.51312	1.11352	6.06227	5.15671	5.58907	0.781405	cerebral-cortex	glial-cells	High	Enhanced
MTA1	9112	0.430113	1.66602	0.345573	2.53792	0.446156	1.47335	cerebral-cortex	glial-cells	Low	Supported
MTA2	9219	87.3231	90.8375	84.5508	93.7187	81.6052	83.9756	cerebral-cortex	glial-cells	High	Supported
MTA3	57504	29.9375	25.3071	30.9914	30.3593	29.5409	25.8708	cerebral-cortex	glial-cells	Medium	Approved
MTAP	4507	21.7392	16.2375	22.0342	24.3759	17.6111	17.7979	NA	NA	NA	NA
MTAPP1	100874257	0.215648	0.169162	0	0.262466	0	0.312216	NA	NA	NA	NA
MTAPP2	100420621	0	0.0552254	0.232759	0.59983	0.13831	0	NA	NA	NA	NA
MTATP6P1	106480796	10.4123	11.326	15.8099	11.9406	13.9398	13.1052	NA	NA	NA	NA
MTATP8P2	106479042	2.12358	9.9942	9.36045	8.61468	0.926989	9.83768	NA	NA	NA	NA
MTBP	27085	4.13516	4.68348	6.91445	7.46308	5.04708	7.84685	NA	NA	NA	NA
MTCH1	23787	121.167	109.225	98.761	86.8985	111.509	96.443	cerebral-cortex	glial-cells	Medium	Approved
MTCH2	23788	33.4261	44.3591	32.5813	32.6889	40.3448	35.5469	cerebral-cortex	glial-cells	Low	Approved
MTDH	92140	182.935	171.951	116.392	129.335	139.64	168.227	cerebral-cortex	glial-cells	High	Supported
MTF1	4520	2.81517	1.97187	4.38739	2.68825	2.9991	4.96767	NA	NA	NA	NA
MTF2	22823	18.6268	22.7298	18.4363	28.8766	20.1069	19.7432	NA	NA	NA	NA
MTFMT	123263	11.562	10.9728	13.9148	19.4022	12.5691	10.7163	NA	NA	NA	NA
MTFP1	51537	3.18119	2.90321	3.17278	2.48205	3.49716	2.11052	NA	NA	NA	NA
MTFR1	9650	12.9538	17.8932	16.0502	20.2	13.531	19.2764	NA	NA	NA	NA
MTFR1L	56181	49.52	40.322	38.0468	39.7907	42.7385	41.6285	cerebral-cortex	glial-cells	Low	Approved
MTFR2	113115	0.799397	1.72974	1.97215	1.30793	1.41642	1.94208	NA	NA	NA	NA
MTG1	92170	16.5926	18.2784	20.0719	20.7498	20.6477	19.426	NA	NA	NA	NA
MTG2	26164	17.2372	16.6508	19.3019	14.9736	15.4169	17.5522	cerebral-cortex	glial-cells	Low	Approved
MTHFD1	4522	26.8445	31.4916	43.0412	37.1537	28.3341	34.2457	cerebral-cortex	glial-cells	Medium	Approved
MTHFD1L	25902	8.44891	16.617	15.5813	16.1853	15.2901	16.3081	cerebral-cortex	glial-cells	Low	Approved
MTHFD1P1	4523	0.0779859	0.0815666	0.190989	0.274204	0.0453938	0.135491	NA	NA	NA	NA
MTHFD2	10797	9.6846	22.8366	10.4118	12.6754	14.2522	12.9711	NA	NA	NA	NA
MTHFD2L	441024	20.8643	21.7704	21.7557	23.7849	18.6087	20.1674	NA	NA	NA	NA
MTHFD2P7	442098	0.596456	1.02488	0.563424	0.34569	0.929956	0.789533	NA	NA	NA	NA
MTHFR	4524	6.52919	6.83583	7.17655	9.11315	6.37406	8.40702	NA	NA	NA	NA
MTHFS	10588	1.02957	1.93307	5.28306	4.96678	3.21457	1.75916	NA	NA	NA	NA
MTHFSD	64779	11.832	11.5776	10.6781	10.0054	9.4505	10.069	NA	NA	NA	NA
MTIF2	4528	38.0153	37.6472	28.6442	25.0088	29.6024	32.091	NA	NA	NA	NA
MTIF3	219402	63.5339	49.0094	37.9901	41.5815	56.4278	55.5745	cerebral-cortex	glial-cells	Medium	Approved
MTM1	4534	1.43129	0.012651	0.361787	0.695807	0.0797113	0.240549	NA	NA	NA	NA
MTMR1	8776	0.62716	3.2675	1.5755	0.21822	0.125442	2.60032	cerebral-cortex	glial-cells	Medium	Approved
MTMR10	54893	21.3666	21.144	22.7999	20.5037	18.8853	18.1246	NA	NA	NA	NA
MTMR11	10903	1.50462	0.0170122	0.415839	0	1.31772	0.107276	NA	NA	NA	NA
MTMR12	54545	7.48382	9.06436	9.37322	13.0507	8.8464	10.9842	cerebral-cortex	glial-cells	Medium	Supported
MTMR14	64419	13.7688	14.3386	16.2837	19.7519	16.7555	15.4424	NA	NA	NA	NA
MTMR2	8898	16.5857	15.6724	17.89	19.2553	17.316	16.9479	NA	NA	NA	NA
MTMR3	8897	31.3993	28.3091	31.6412	37.635	29.7116	27.6599	NA	NA	NA	NA
MTMR4	9110	30.8296	29.2926	31.2937	33.9648	28.9629	25.7086	NA	NA	NA	NA
MTMR6	9107	10.5374	10.0482	9.1018	8.57798	9.23738	12.1178	NA	NA	NA	NA
MTMR7	9108	0.630904	1.21388	1.15961	2.62639	0.842711	2.3144	NA	NA	NA	NA
MTMR8	55613	0.587032	0.979561	1.26677	0.793861	1.15728	0.86496	NA	NA	NA	NA
MTMR9	66036	15.6967	15.2452	10.9954	13.2931	11.1055	13.6613	NA	NA	NA	NA
MTMR9LP	339483	0.889388	1.26288	1.90133	2.94466	2.26755	0.697247	NA	NA	NA	NA
MTND1P21	100873340	0	0	1.09394	1.81219	0.325059	1.72457	NA	NA	NA	NA
MTND1P28	100873215	0.177926	0	0.0653613	0.0721846	0.0388374	0.154561	NA	NA	NA	NA
MTND1P3	100288984	0.0887258	0	0.260749	0.287969	0.154936	0.411064	NA	NA	NA	NA
MTND1P32	100856881	0	0.141845	0.265703	0.953681	0.157879	0.314156	NA	NA	NA	NA
MTND1P36	100506721	0.0906576	0.14223	0.199827	0.29434	0.0395773	0.0525074	NA	NA	NA	NA
MTND1P9	100873221	0.179395	0.187598	0.131778	1.01875	0.117453	0.519364	NA	NA	NA	NA
MTND2P2	56168	0	0.14051	0.723807	0.944707	0.195492	0.466799	NA	NA	NA	NA
MTND2P21	100873227	0	0	0.174631	0.192861	0.0691765	0.229418	NA	NA	NA	NA
MTND2P26	100873349	0	0.0841686	0.0591311	0.391868	0.0351314	0.139817	NA	NA	NA	NA
MTND2P28	100652939	4.90057	4.58822	6.21372	6.41344	5.96957	5.30986	NA	NA	NA	NA
MTND2P29	100873233	0	0	0.464148	0.256301	0	0.182929	NA	NA	NA	NA
MTND2P5	100873176	0	0.173147	0.121628	0.402974	0.108406	0.383486	NA	NA	NA	NA
MTND2P8	100873178	0	0.0845771	0.178234	0.328067	0.17651	0.140491	NA	NA	NA	NA
MTND4P12	100293090	0.226631	0.325925	0.166507	0.275833	0.0989374	0.360929	NA	NA	NA	NA
MTND4P15	100873240	0.24026	0.293173	0.76492	0.974737	0.174812	0.27828	NA	NA	NA	NA
MTND4P30	100873251	0	0	0.140276	0.154919	0.0833511	0.221141	NA	NA	NA	NA
MTND4P32	100873253	0	0.0336347	0.472525	0.260927	0.0280772	0.111739	NA	NA	NA	NA
MTND5P15	100873259	0	0	0.987583	1.09068	0	0.77845	NA	NA	NA	NA
MTND5P26	100873268	0.042958	0.0449309	0.157807	0.27885	0.0187537	0.12439	NA	NA	NA	NA
MTND5P28	100505755	0.0478309	0.100054	0.105425	0.232861	0.0417619	0.276999	NA	NA	NA	NA
MTND6P4	106478943	0	0	0	4.04315	0.0906388	0.120238	NA	NA	NA	NA
MTO1	25821	16.6005	14.7822	14.5586	21.9409	21.423	18.2154	cerebral-cortex	glial-cells	Medium	Approved
MTOR	2475	14.1605	16.9964	15.1675	15.0837	14.0012	13.1773	cerebral-cortex	glial-cells	Low	Approved
MTPAP	55149	12.8624	13.3823	10.9277	9.17879	11.5931	12.6996	cerebral-cortex	glial-cells	Medium	Approved
MTPN	136319	84.2595	70.6988	73.3713	65.2629	83.0152	87.6527	NA	NA	NA	NA
MTR	4548	11.879	13.0354	13.1414	14.6425	13.3757	15.9474	cerebral-cortex	glial-cells	Low	Approved
MTRF1	9617	9.38839	8.4816	11.889	8.64901	9.1264	12.0427	NA	NA	NA	NA
MTRF1L	54516	16.9765	16.0416	11.5471	11.463	12.2956	12.671	NA	NA	NA	NA
MTRNR2L3	100462983	0.11276	0.176875	0.124246	0.457389	0.123044	0	NA	NA	NA	NA
MTRR	4552	33.0488	42.2715	37.7504	29.6024	35.9895	24.9765	NA	NA	NA	NA
MTSS1	9788	14.8989	32.3669	40.6392	43.6205	25.7337	16.5123	cerebral-cortex	glial-cells	Low	Approved
MTTP	4547	18.9255	17.078	16.6598	16.0633	13.8571	18.1889	NA	NA	NA	NA
MTURN	222166	48.3053	45.712	40.8944	47.9103	56.8201	47.6032	cerebral-cortex	glial-cells	Low	Enhanced
MTUS1	57509	9.78313	22.892	16.3707	20.1303	13.6795	19.282	NA	NA	NA	NA
MTUS2	23281	0.542282	0.0725326	0.38302	0.145751	0.0965989	0.204568	cerebral-cortex	glial-cells	Low	Enhanced
MTX1	4580	7.73034	7.50674	6.89121	6.61679	8.4608	9.53193	NA	NA	NA	NA
MTX2	10651	18.706	23.1014	16.3888	17.7934	19.5542	19.0528	cerebral-cortex	glial-cells	Low	Approved
MTX3	345778	14.3328	14.6064	14.8693	12.9129	12.1825	14.4394	NA	NA	NA	NA
MUC1	4582	3.89653	0.703032	9.46688	3.52546	1.74712	6.84795	NA	NA	NA	NA
MUC19	283463	0.492349	0.511102	0.883209	0.550631	0.546358	0.379015	NA	NA	NA	NA
MUC20	200958	0.672533	0.504246	2.55139	2.03228	0.922123	1.63448	NA	NA	NA	NA
MUC4	4585	0.0451105	0.0202277	0.126581	0.282444	0.116801	0.20171	NA	NA	NA	NA
MUC5B	727897	0.275431	0.271053	0.0128659	0.698995	0.0152333	0.0100873	NA	NA	NA	NA
MUC6	4588	0.292858	0.02232	0.199621	0.118757	0.169186	0.143988	NA	NA	NA	NA
MUL1	79594	13.7724	11.7546	11.7175	8.56265	12.4674	10.9971	NA	NA	NA	NA
MUS81	80198	45.7793	50.6544	35.0556	34.1581	41.319	32.7184	NA	NA	NA	NA
MUSK	4593	0.130485	0	0.173583	0.173624	0.148325	0.151133	NA	NA	NA	NA
MUSTN1	389125	0.686132	0.633352	0.97437	1.50538	0.291225	0.321741	NA	NA	NA	NA
MUTYH	4595	34.7502	28.7098	23.1308	22.0189	25.5193	27.7208	NA	NA	NA	NA
MVB12A	93343	15.0351	17.2427	12.7816	14.1524	15.7361	13.7434	NA	NA	NA	NA
MVB12B	89853	24.2748	34.1137	27.0402	24.0467	23.4316	31.2941	NA	NA	NA	NA
MVD	4597	48.5544	43.1729	33.08	42.0271	43.8983	31.7003	NA	NA	NA	NA
MVK	4598	11.7385	9.54257	9.78072	10.7803	13.6903	8.88007	cerebral-cortex	glial-cells	Medium	Approved
MVP	9961	71.6186	43.0242	36.5133	39.5877	46.8497	31.9612	NA	NA	NA	NA
MX1	4599	2.15	2.02071	2.91029	5.811	3.25409	1.03305	cerebral-cortex	glial-cells	High	Approved
MXD1	4084	3.29939	2.73254	3.21729	3.61377	2.55585	2.89878	cerebral-cortex	glial-cells	Medium	Enhanced
MXD3	83463	31.4864	42.4272	37.123	40.2459	36.6575	36.8561	NA	NA	NA	NA
MXD4	10608	91.287	60.5057	65.642	69.7158	69.4961	75.3165	NA	NA	NA	NA
MXI1	4601	65.5255	56.5777	52.942	60.5198	62.5017	62.3019	cerebral-cortex	glial-cells	Low	Approved
MXRA5	25878	2.67412	8.8847	2.89855	1.67384	1.39483	3.56791	NA	NA	NA	NA
MXRA7	439921	66.0383	70.3591	69.5776	89.8764	84.4368	58.8787	NA	NA	NA	NA
MXRA8	54587	4.11201	4.17019	2.57054	3.14187	5.3147	4.74897	NA	NA	NA	NA
MYADM	91663	6.10543	5.30591	9.11006	6.11707	7.25611	3.53843	NA	NA	NA	NA
MYB	4602	1.31378	2.36848	2.26374	3.19236	1.10975	1.17241	cerebral-cortex	glial-cells	Low	Approved
MYBBP1A	10514	20.5824	22.0402	20.1117	15.6184	20.6096	17.0101	cerebral-cortex	glial-cells	High	Supported
MYBL1	4603	2.36478	4.9891	4.97051	3.04046	2.74384	4.44611	NA	NA	NA	NA
MYBL2	4605	7.39613	15.0401	18.2642	15.2964	10.0706	12.1072	NA	NA	NA	NA
MYBPC1	4604	1.11236	0.163934	0.311912	0.0317823	0.188098	0.0453679	NA	NA	NA	NA
MYBPC2	4606	0.58164	0.380059	0.647606	1.65889	0.770129	0.216126	NA	NA	NA	NA
MYBPHL	343263	1.23328	0.62181	0.993004	1.08015	1.80933	1.95191	NA	NA	NA	NA
MYC	4609	11.2578	10.7529	10.8515	8.21187	7.80865	8.64201	NA	NA	NA	NA
MYCBP	26292	17.7362	13.1329	7.77563	8.31325	14.4279	19.2755	NA	NA	NA	NA
MYCBP2	23077	21.1148	34.5053	29.2695	40.0656	26.2987	25.4725	NA	NA	NA	NA
MYCBP2-AS1	100874212	0.961587	3.00797	5.4815	5.18716	3.46177	2.8193	NA	NA	NA	NA
MYCBP2-AS2	100874213	0.293846	0.153559	0.431913	0.47669	0.128188	0.51052	NA	NA	NA	NA
MYCBPAP	84073	0.120717	0.478188	0.344253	1.07196	0.389452	0.409799	NA	NA	NA	NA
MYCL	4610	5.18533	3.91214	4.5595	3.75336	4.13846	3.97779	NA	NA	NA	NA
MYCN	4613	5.82736	6.34136	8.17537	5.92167	4.89413	7.66831	NA	NA	NA	NA
MYCNOS	10408	1.80388	3.4282	3.04074	2.15173	2.54434	4.93695	NA	NA	NA	NA
MYD88	4615	1.7281	5.40625	4.65066	7.5132	1.7891	1.46529	cerebral-cortex	glial-cells	Low	Approved
MYEF2	50804	57.1994	70.3872	72.2327	71.5554	56.196	49.6695	cerebral-cortex	glial-cells	High	Supported
MYH10	4628	78.3193	87.695	85.0374	90.3967	82.7421	84.9411	NA	NA	NA	NA
MYH11	4629	0.344725	0.774892	0.487937	0.866325	0.250198	0.393829	NA	NA	NA	NA
MYH14	79784	0.171408	3.50208	3.47622	3.64964	0.443464	0.709114	NA	NA	NA	NA
MYH15	22989	0.2001	0.106103	0.277132	0.0865218	0.598365	0.162825	NA	NA	NA	NA
MYH3	4621	1.88504	1.01762	1.02661	0.839307	0.738539	1.59833	NA	NA	NA	NA
MYH7	4625	3.05616	1.10101	2.43665	1.18478	3.70609	2.00587	NA	NA	NA	NA
MYH7B	57644	0.164045	0.281079	0.937056	0.761849	0.442863	0.306764	NA	NA	NA	NA
MYH9	4627	43.1931	41.3238	53.2156	71.5563	72.7801	41.6372	NA	NA	NA	NA
MYL12A	10627	102.915	63.5542	82.9306	76.1572	89.8813	72.8591	NA	NA	NA	NA
MYL12B	103910	114.693	107.761	101.381	101.523	125.711	98.8589	NA	NA	NA	NA
MYL3	4634	2.0371	1.62211	2.19442	0.635678	1.05905	1.72667	NA	NA	NA	NA
MYL5	4636	5.37035	5.9267	8.43811	7.5038	12.0463	7.47677	NA	NA	NA	NA
MYL6	4637	1446.47	1286.68	1167.73	1109.04	1887.77	1526.8	NA	NA	NA	NA
MYL6B	140465	125.504	107.478	91.9203	99.8416	141.342	136.505	NA	NA	NA	NA
MYL6P3	100129561	0.865652	1.3581	1.484	0.936523	3.14923	2.6737	NA	NA	NA	NA
MYL6P4	642627	0	0.13832	0.582979	0.429225	0.230936	0.919052	NA	NA	NA	NA
MYL9	10398	0.0809627	2.02809	0	0.525407	0.411125	0.859285	NA	NA	NA	NA
MYLIP	29116	3.19544	3.49249	2.03752	2.34606	5.61362	5.36903	NA	NA	NA	NA
MYLK	4638	4.08712	4.90447	11.0199	11.8428	14.0679	3.43697	NA	NA	NA	NA
MYLK-AS1	100506826	2.56648	4.4482	2.41344	3.74474	3.56599	4.06065	NA	NA	NA	NA
MYLK2	85366	0.0257616	0.269468	0.0689467	0.196232	0.10122	0.238725	NA	NA	NA	NA
MYLK3	91807	1.29387	0.176834	0.750938	0.490052	0.572795	1.09262	NA	NA	NA	NA
MYLK4	340156	0.0479279	0.124502	0.237734	0.0777853	0.115095	0.0832773	NA	NA	NA	NA
MYLPF	29895	0.978633	0.511783	0.121877	2.18608	0.499421	1.79646	NA	NA	NA	NA
MYNN	55892	10.4046	11.4262	10.2035	9.78119	10.0282	10.5168	NA	NA	NA	NA
MYO10	4651	41.2608	43.5167	54.4957	42.2613	45.478	29.6317	NA	NA	NA	NA
MYO15A	51168	1.2065	0.423965	0.0811439	0.381564	0.557863	0.523203	NA	NA	NA	NA
MYO15B	80022	7.71388	10.7119	18.7787	12.4462	6.14164	8.26186	NA	NA	NA	NA
MYO16	23026	17.418	11.5773	18.4901	13.9043	15.3579	21.6054	NA	NA	NA	NA
MYO16-AS1	100885782	0	0	0.387569	0	0.153528	0.305496	NA	NA	NA	NA
MYO16-AS2	100874067	0.850916	0.593509	4.16781	2.53159	0.742948	2.29966	NA	NA	NA	NA
MYO18A	399687	37.4268	52.5241	37.2629	44.0033	67.6299	48.9754	NA	NA	NA	NA
MYO1B	4430	9.70719	24.9607	15.468	32.6826	20.3722	11.9089	NA	NA	NA	NA
MYO1C	4641	16.8564	12.2909	17.9891	17.2596	12.316	11.5397	cerebral-cortex	glial-cells	Medium	Enhanced
MYO1D	4642	0.264378	0.789857	0.38339	1.41156	0.809391	0.220904	NA	NA	NA	NA
MYO1E	4643	36.2349	46.0096	59.1616	80.7295	47.2598	25.5226	cerebral-cortex	glial-cells	Low	Approved
MYO1F	4542	1.36164	1.36136	1.47455	2.52503	1.04561	2.28689	NA	NA	NA	NA
MYO1H	283446	0.21777	0.104091	0.145485	0.708641	0.194164	0.338679	NA	NA	NA	NA
MYO3A	53904	0.257709	1.7248	2.08499	2.39022	1.4865	1.33525	NA	NA	NA	NA
MYO3B	140469	0.052221	0.098593	0.0416091	0.155965	0.320442	0.217705	cerebral-cortex	glial-cells	Low	Approved
